,start,end
incipient,1984-12-08 20:00:00,1984-12-11 08:00:00
intensification,1984-12-11 09:00:00,1984-12-16 07:00:00
mature,1984-12-16 08:00:00,1984-12-17 16:00:00
decay,1984-12-17 17:00:00,1984-12-22 07:00:00
