,start,end
incipient,2001-05-04 08:00:00,2001-05-04 10:00:00
intensification,2001-05-04 11:00:00,2001-05-06 08:00:00
mature,2001-05-06 09:00:00,2001-05-06 21:00:00
decay,2001-05-06 22:00:00,2001-05-08 22:00:00
intensification 2,2001-05-08 23:00:00,2001-05-09 23:00:00
mature 2,2001-05-10 00:00:00,2001-05-10 09:00:00
decay 2,2001-05-10 10:00:00,2001-05-12 06:00:00
