,start,end
incipient,1979-08-19 17:00:00,1979-08-19 17:00:00
residual,1979-08-19 18:00:00,1979-08-19 22:00:00
decay,1979-08-19 23:00:00,1979-08-20 19:00:00
residual 2,1979-08-20 20:00:00,1979-08-20 21:00:00
