,start,end
incipient,2003-04-26 20:00:00,2003-04-27 06:00:00
intensification,2003-04-27 07:00:00,2003-04-28 08:00:00
mature,2003-04-28 09:00:00,2003-04-28 15:00:00
decay,2003-04-28 16:00:00,2003-04-29 09:00:00
