,start,end
incipient,2016-10-23 02:00:00,2016-10-23 08:00:00
intensification,2016-10-23 09:00:00,2016-10-24 00:00:00
mature,2016-10-24 01:00:00,2016-10-24 05:00:00
decay,2016-10-24 06:00:00,2016-10-25 00:00:00
residual,2016-10-25 01:00:00,2016-10-25 21:00:00
