,start,end
incipient,1993-08-27 10:00:00,1993-08-27 16:00:00
intensification,1993-08-27 17:00:00,1993-08-28 06:00:00
mature,1993-08-28 07:00:00,1993-08-28 10:00:00
decay,1993-08-28 11:00:00,1993-08-28 19:00:00
