,start,end
incipient,1993-07-06 05:00:00,1993-07-06 10:00:00
intensification,1993-07-06 11:00:00,1993-07-06 18:00:00
mature,1993-07-06 19:00:00,1993-07-07 02:00:00
decay,1993-07-07 03:00:00,1993-07-08 22:00:00
