,start,end
incipient,1993-03-14 10:00:00,1993-03-14 14:00:00
decay,1993-03-14 15:00:00,1993-03-14 18:00:00
intensification,1993-03-14 19:00:00,1993-03-14 22:00:00
mature,1993-03-14 23:00:00,1993-03-15 00:00:00
decay 2,1993-03-15 01:00:00,1993-03-15 09:00:00
