,start,end
incipient,1985-10-21 10:00:00,1985-10-21 19:00:00
intensification,1985-10-21 20:00:00,1985-10-22 21:00:00
mature,1985-10-22 22:00:00,1985-10-23 05:00:00
decay,1985-10-23 06:00:00,1985-10-24 02:00:00
