,start,end
incipient,1982-02-22 10:00:00,1982-02-22 12:00:00
intensification,1982-02-22 13:00:00,1982-02-23 08:00:00
mature,1982-02-23 09:00:00,1982-02-23 16:00:00
decay,1982-02-23 17:00:00,1982-02-24 20:00:00
intensification 2,1982-02-24 21:00:00,1982-02-26 02:00:00
mature 2,1982-02-26 03:00:00,1982-02-26 08:00:00
decay 2,1982-02-26 09:00:00,1982-02-26 21:00:00
