,start,end
incipient,2014-03-22 20:00:00,2014-03-22 21:00:00
intensification,2014-03-22 22:00:00,2014-03-23 14:00:00
mature,2014-03-23 15:00:00,2014-03-23 20:00:00
decay,2014-03-23 21:00:00,2014-03-24 19:00:00
residual,2014-03-24 20:00:00,2014-03-26 06:00:00
