,start,end
intensification,2018-04-20 10:00:00,2018-04-21 01:00:00
residual,2018-04-21 02:00:00,2018-04-21 04:00:00
intensification 2,2018-04-21 05:00:00,2018-04-22 07:00:00
residual 2,2018-04-22 08:00:00,2018-04-22 15:00:00
