,start,end
incipient,1979-09-30 22:00:00,1979-10-01 22:00:00
decay,1979-10-01 23:00:00,1979-10-02 12:00:00
intensification,1979-10-02 13:00:00,1979-10-04 01:00:00
mature,1979-10-04 02:00:00,1979-10-04 11:00:00
decay 2,1979-10-04 12:00:00,1979-10-05 21:00:00
