,start,end
incipient,1987-08-29 08:00:00,1987-08-29 21:00:00
intensification,1987-08-29 22:00:00,1987-08-31 05:00:00
mature,1987-08-31 06:00:00,1987-08-31 14:00:00
decay,1987-08-31 15:00:00,1987-09-01 04:00:00
