,start,end
intensification,1981-09-23 07:00:00,1981-09-24 10:00:00
mature,1981-09-24 11:00:00,1981-09-24 15:00:00
decay,1981-09-24 16:00:00,1981-09-25 04:00:00
residual,1981-09-25 05:00:00,1981-09-26 00:00:00
