,start,end
incipient,2005-03-05 18:00:00,2005-03-06 01:00:00
decay,2005-03-06 02:00:00,2005-03-06 04:00:00
intensification,2005-03-06 05:00:00,2005-03-06 10:00:00
mature,2005-03-06 11:00:00,2005-03-06 12:00:00
decay 2,2005-03-06 13:00:00,2005-03-06 17:00:00
