,start,end
incipient,1998-07-16 20:00:00,1998-07-17 01:00:00
intensification,1998-07-17 02:00:00,1998-07-17 23:00:00
mature,1998-07-18 00:00:00,1998-07-18 04:00:00
decay,1998-07-18 05:00:00,1998-07-18 17:00:00
intensification 2,1998-07-18 18:00:00,1998-07-19 09:00:00
mature 2,1998-07-19 10:00:00,1998-07-19 14:00:00
decay 2,1998-07-19 15:00:00,1998-07-20 07:00:00
