,start,end
incipient,2017-08-16 09:00:00,2017-08-16 19:00:00
intensification,2017-08-16 20:00:00,2017-08-18 09:00:00
mature,2017-08-18 10:00:00,2017-08-18 20:00:00
decay,2017-08-18 21:00:00,2017-08-20 07:00:00
intensification 2,2017-08-20 08:00:00,2017-08-22 13:00:00
mature 2,2017-08-22 14:00:00,2017-08-23 02:00:00
decay 2,2017-08-23 03:00:00,2017-08-24 17:00:00
