,start,end
decay,2008-01-15 20:00:00,2008-01-16 03:00:00
intensification,2008-01-16 04:00:00,2008-01-17 00:00:00
mature,2008-01-17 01:00:00,2008-01-17 05:00:00
decay 2,2008-01-17 06:00:00,2008-01-17 17:00:00
