,start,end
incipient,1996-03-19 05:00:00,1996-03-19 17:00:00
intensification,1996-03-19 18:00:00,1996-03-21 04:00:00
mature,1996-03-21 05:00:00,1996-03-21 15:00:00
decay,1996-03-21 16:00:00,1996-03-23 01:00:00
residual,1996-03-23 02:00:00,1996-03-23 19:00:00
