,start,end
decay,1988-11-04 04:00:00,1988-11-04 10:00:00
intensification,1988-11-04 11:00:00,1988-11-05 22:00:00
mature,1988-11-05 23:00:00,1988-11-06 06:00:00
decay 2,1988-11-06 07:00:00,1988-11-07 02:00:00
