,start,end
incipient,2019-05-03 16:00:00,2019-05-03 18:00:00
intensification,2019-05-03 19:00:00,2019-05-04 22:00:00
mature,2019-05-04 23:00:00,2019-05-05 05:00:00
decay,2019-05-05 06:00:00,2019-05-05 19:00:00
