,start,end
decay,1990-01-09 00:00:00,1990-01-09 10:00:00
intensification,1990-01-09 11:00:00,1990-01-10 02:00:00
mature,1990-01-10 03:00:00,1990-01-10 09:00:00
decay 2,1990-01-10 10:00:00,1990-01-11 18:00:00
residual,1990-01-11 19:00:00,1990-01-11 22:00:00
