,start,end
incipient,2013-03-01 05:00:00,2013-03-01 07:00:00
intensification,2013-03-01 08:00:00,2013-03-02 07:00:00
mature,2013-03-02 08:00:00,2013-03-02 19:00:00
decay,2013-03-02 20:00:00,2013-03-05 10:00:00
