,start,end
intensification,1994-06-07 18:00:00,1994-06-08 03:00:00
mature,1994-06-08 04:00:00,1994-06-08 06:00:00
decay,1994-06-08 07:00:00,1994-06-08 13:00:00
residual,1994-06-08 14:00:00,1994-06-09 09:00:00
