,start,end
incipient,2009-07-22 15:00:00,2009-07-22 15:00:00
intensification,2009-07-22 16:00:00,2009-07-22 23:00:00
mature,2009-07-23 00:00:00,2009-07-23 03:00:00
decay,2009-07-23 04:00:00,2009-07-23 20:00:00
residual,2009-07-23 21:00:00,2009-07-24 09:00:00
