,start,end
incipient,2016-04-29 23:00:00,2016-04-30 00:00:00
intensification,2016-04-30 01:00:00,2016-05-01 15:00:00
mature,2016-05-01 16:00:00,2016-05-02 02:00:00
decay,2016-05-02 03:00:00,2016-05-03 13:00:00
intensification 2,2016-05-03 14:00:00,2016-05-07 04:00:00
mature 2,2016-05-07 05:00:00,2016-05-08 03:00:00
decay 2,2016-05-08 04:00:00,2016-05-11 08:00:00
