,start,end
incipient,2003-03-24 03:00:00,2003-03-24 06:00:00
intensification,2003-03-24 07:00:00,2003-03-25 06:00:00
mature,2003-03-25 07:00:00,2003-03-25 19:00:00
decay,2003-03-25 20:00:00,2003-03-28 13:00:00
