,start,end
incipient,2008-11-07 05:00:00,2008-11-07 05:00:00
intensification,2008-11-07 06:00:00,2008-11-07 19:00:00
mature,2008-11-07 20:00:00,2008-11-07 23:00:00
decay,2008-11-08 00:00:00,2008-11-08 10:00:00
intensification 2,2008-11-08 11:00:00,2008-11-08 23:00:00
mature 2,2008-11-09 00:00:00,2008-11-09 02:00:00
decay 2,2008-11-09 03:00:00,2008-11-09 13:00:00
