,start,end
incipient,1989-01-31 14:00:00,1989-01-31 15:00:00
decay,1989-01-31 16:00:00,1989-01-31 23:00:00
intensification,1989-02-01 00:00:00,1989-02-01 06:00:00
mature,1989-02-01 07:00:00,1989-02-01 08:00:00
decay 2,1989-02-01 09:00:00,1989-02-01 15:00:00
