,start,end
incipient,2017-01-11 05:00:00,2017-01-11 12:00:00
intensification,2017-01-11 13:00:00,2017-01-13 04:00:00
mature,2017-01-13 05:00:00,2017-01-13 21:00:00
decay,2017-01-13 22:00:00,2017-01-16 20:00:00
