,start,end
incipient,1993-03-22 00:00:00,1993-03-22 07:00:00
intensification,1993-03-22 08:00:00,1993-03-23 23:00:00
mature,1993-03-24 00:00:00,1993-03-24 12:00:00
decay,1993-03-24 13:00:00,1993-03-26 13:00:00
