,start,end
incipient,1987-08-31 05:00:00,1987-08-31 12:00:00
intensification,1987-08-31 13:00:00,1987-09-02 09:00:00
mature,1987-09-02 10:00:00,1987-09-02 18:00:00
decay,1987-09-02 19:00:00,1987-09-03 08:00:00
residual,1987-09-03 09:00:00,1987-09-04 09:00:00
