,start,end
incipient,2009-08-13 15:00:00,2009-08-13 17:00:00
decay,2009-08-13 18:00:00,2009-08-14 03:00:00
intensification,2009-08-14 04:00:00,2009-08-14 09:00:00
mature,2009-08-14 10:00:00,2009-08-14 11:00:00
decay 2,2009-08-14 12:00:00,2009-08-14 18:00:00
