,start,end
incipient,2017-08-17 06:00:00,2017-08-17 14:00:00
intensification,2017-08-17 15:00:00,2017-08-18 18:00:00
mature,2017-08-18 19:00:00,2017-08-19 07:00:00
decay,2017-08-19 08:00:00,2017-08-21 14:00:00
