,start,end
intensification,2001-08-10 00:00:00,2001-08-10 16:00:00
mature,2001-08-10 17:00:00,2001-08-10 20:00:00
decay,2001-08-10 21:00:00,2001-08-11 06:00:00
intensification 2,2001-08-11 07:00:00,2001-08-12 00:00:00
mature 2,2001-08-12 01:00:00,2001-08-12 05:00:00
decay 2,2001-08-12 06:00:00,2001-08-13 02:00:00
