,start,end
incipient,2020-04-21 03:00:00,2020-04-21 04:00:00
intensification,2020-04-21 05:00:00,2020-04-21 16:00:00
mature,2020-04-21 17:00:00,2020-04-21 19:00:00
decay,2020-04-21 20:00:00,2020-04-21 22:00:00
residual,2020-04-21 23:00:00,2020-04-22 04:00:00
