,start,end
incipient,1994-09-20 05:00:00,1994-09-20 17:00:00
decay,1994-09-20 18:00:00,1994-09-22 05:00:00
intensification,1994-09-22 06:00:00,1994-09-23 01:00:00
mature,1994-09-23 02:00:00,1994-09-23 07:00:00
decay 2,1994-09-23 08:00:00,1994-09-23 23:00:00
