,start,end
incipient,1983-11-21 10:00:00,1983-11-21 15:00:00
intensification,1983-11-21 16:00:00,1983-11-22 02:00:00
mature,1983-11-22 03:00:00,1983-11-22 05:00:00
decay,1983-11-22 06:00:00,1983-11-22 09:00:00
