,start,end
incipient,2018-02-23 09:00:00,2018-02-23 16:00:00
intensification,2018-02-23 17:00:00,2018-02-24 06:00:00
mature,2018-02-24 07:00:00,2018-02-24 12:00:00
decay,2018-02-24 13:00:00,2018-02-25 03:00:00
residual,2018-02-25 04:00:00,2018-02-25 05:00:00
