,start,end
decay,2017-02-02 10:00:00,2017-02-03 02:00:00
intensification,2017-02-03 03:00:00,2017-02-04 11:00:00
mature,2017-02-04 12:00:00,2017-02-04 18:00:00
decay 2,2017-02-04 19:00:00,2017-02-05 09:00:00
