,start,end
intensification,1996-02-25 10:00:00,1996-02-25 14:00:00
mature,1996-02-25 15:00:00,1996-02-25 16:00:00
decay,1996-02-25 17:00:00,1996-02-26 06:00:00
intensification 2,1996-02-26 07:00:00,1996-02-26 09:00:00
mature 2,1996-02-26 10:00:00,1996-02-26 11:00:00
decay 2,1996-02-26 12:00:00,1996-02-26 19:00:00
