,start,end
incipient,1988-06-07 16:00:00,1988-06-08 10:00:00
intensification,1988-06-08 11:00:00,1988-06-11 04:00:00
mature,1988-06-11 05:00:00,1988-06-12 13:00:00
decay,1988-06-12 14:00:00,1988-06-18 09:00:00
