,start,end
incipient,1984-06-18 04:00:00,1984-06-18 06:00:00
intensification,1984-06-18 07:00:00,1984-06-18 13:00:00
mature,1984-06-18 14:00:00,1984-06-18 15:00:00
decay,1984-06-18 16:00:00,1984-06-18 22:00:00
residual,1984-06-18 23:00:00,1984-06-19 08:00:00
