,start,end
incipient,2019-04-10 05:00:00,2019-04-10 05:00:00
intensification,2019-04-10 06:00:00,2019-04-10 23:00:00
mature,2019-04-11 00:00:00,2019-04-11 03:00:00
decay,2019-04-11 04:00:00,2019-04-11 11:00:00
residual,2019-04-11 12:00:00,2019-04-11 12:00:00
