,start,end
incipient,2018-08-29 16:00:00,2018-08-29 22:00:00
intensification,2018-08-29 23:00:00,2018-09-01 12:00:00
mature,2018-09-01 13:00:00,2018-09-02 03:00:00
decay,2018-09-02 04:00:00,2018-09-03 19:00:00
