,start,end
incipient,1994-07-11 07:00:00,1994-07-11 11:00:00
intensification,1994-07-11 12:00:00,1994-07-13 01:00:00
mature,1994-07-13 02:00:00,1994-07-13 12:00:00
decay,1994-07-13 13:00:00,1994-07-14 20:00:00
intensification 2,1994-07-14 21:00:00,1994-07-16 10:00:00
mature 2,1994-07-16 11:00:00,1994-07-16 20:00:00
decay 2,1994-07-16 21:00:00,1994-07-18 06:00:00
