,start,end
incipient,2014-07-31 15:00:00,2014-08-01 04:00:00
intensification,2014-08-01 05:00:00,2014-08-02 22:00:00
mature,2014-08-02 23:00:00,2014-08-03 12:00:00
decay,2014-08-03 13:00:00,2014-08-05 10:00:00
