,start,end
incipient,2005-04-11 12:00:00,2005-04-12 15:00:00
intensification,2005-04-12 16:00:00,2005-04-15 20:00:00
mature,2005-04-15 21:00:00,2005-04-17 01:00:00
decay,2005-04-17 02:00:00,2005-04-20 20:00:00
intensification 2,2005-04-20 21:00:00,2005-04-24 01:00:00
mature 2,2005-04-24 02:00:00,2005-04-24 20:00:00
decay 2,2005-04-24 21:00:00,2005-04-27 03:00:00
