,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,Date,Hour,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,305948.5220838558,100961.50089458331,1485149.5082991547,111640.33232599616,-2.702413678536063,0.14420006857878329,-0.15226857250247947,-2.330870935173769,-1.716183184068461,-1.0448916032144717,24.558466549663443,1.5361624799265836,-24.08037744919157,-4.050758177392508,-0.6556350741311374,-2.0344722367644557,1987-06-03,12,10.125160870976268,-1.4566604059376105,11.08154874770637,-1.46988291081934,9.28313044508745,-2.886839806475691,10.622235550918532,0.8274430280746341
1,342399.1012193704,95717.52343320791,1525043.0837908976,106348.75384704654,-1.3547599923970985,0.14878926345961277,-0.10141385730160095,-1.7714647485522037,-1.617881360293559,-1.064531067775898,23.087705307886594,1.8681849723379984,-24.11675236112613,-2.8586100563416785,0.8656898992835603,-2.062690482527203,1987-06-03,13,7.504566116827223,-1.3372098126636593,7.412313998095989,-1.2956062240202826,7.916476748183297,-2.192932756899578,14.219217460091905,1.4937403051076783
2,359981.3981250118,91333.59024340496,1538518.1690854458,102311.96751305013,-0.281614184746773,0.13905722138445045,-0.018108544795119492,-1.3276210838677533,-1.5520404301284085,-1.114445373927752,20.808793767427314,1.6234277770294017,-21.739059471457672,-0.3572776505444484,2.0002425281157787,-1.816014786581694,1987-06-03,14,3.63601553757443,-1.1905438700111841,3.786440726752076,-0.6786504982010391,5.045499004340516,-1.5427768013356358,16.722630311133344,0.9925657361578069
3,368578.4130899063,87145.60756912739,1552305.4570235126,101462.47025999906,-0.012133110390688172,0.13837086393441744,0.07143665095103154,-0.8458453556085666,-1.4284404841743552,-1.0817070383657152,19.43322984755895,1.7778075111349088,-18.593864950737817,2.5294890807477817,2.54238359672396,-1.4707206299660833,1987-06-03,15,5.336017515337404,-1.4149494988907423,9.717418857292117,-0.27966423137728874,6.890695753055488,-1.317458680068011,9.775114530827178,1.1401897359525994
4,398400.7242354411,81145.95385139162,1608483.584857949,100298.38504713365,0.23518399567402049,0.11266989176416972,0.07610940040284456,-0.6243754674036327,-0.9163731799811456,-0.7353111755151087,18.146821268604025,2.0163188659644318,-16.841741908269853,5.572400789291407,2.4870845303965377,-1.3113888538202159,1987-06-03,16,6.649860182929365,-1.4937397918433615,14.008764925800529,-0.28463511997771396,7.914087250348701,-1.4954739754960553,4.449349738880361,1.6004691181356685
5,416457.4064069977,76390.68106785518,1653168.5644892764,99413.09739615952,0.8222657859802672,0.13108087767998908,0.031167403663951102,-0.08197648311759942,-0.9292914570414332,-0.46582653638043053,16.61926116720328,1.9149726793176762,-14.960658933516516,7.346200822159431,2.838697820734388,-1.0421000760294534,1987-06-03,17,7.697411424149888,-1.66280583029028,19.59190111124183,0.31448533011234153,9.580049544851578,-1.4100366547074379,-2.119206754394334,1.4873434624237842
6,453822.0864893203,69173.7518733016,1749545.2728588902,102562.6794239425,0.08580873037386386,0.06462613361085953,0.06161437055706875,0.23174871735672486,-0.6882797420275112,0.08259637226503143,16.289984471376073,2.0433984251560693,-13.580548093567096,9.837250067270876,1.6408503480240744,-1.002012788773172,1987-06-03,18,4.707024821109929,-1.5629914080196816,15.185931214641734,0.6184020350502901,5.545739427122164,-1.4784651965388478,1.2514763576652719,1.5951307369054353
7,450347.9851189892,65137.14293011348,1762507.2692346969,103865.5920485216,-0.1926106415908876,0.02498790994840025,0.11276971475608989,0.4129590041708783,-0.48387589103165585,0.529904333374774,14.65585982620086,1.6612053909269247,-12.544456775018554,11.195827043238795,0.9947714962946317,-0.9576961835041536,1987-06-03,19,0.8266194872625783,-1.1253135196923318,6.384821068265624,0.3394083381570676,1.142872646651747,-1.267246758844628,8.191197831100439,1.6219863421846454
8,459773.7467976109,61071.494531516815,1795515.9845504027,105006.4194586734,-0.5689316733326736,-0.04182652849126903,0.14245397359959489,0.4369106378802959,-0.4537756865195122,0.8850333803957295,13.634544455447358,1.1711780897809922,-10.387831995330416,14.188239082570504,0.2374560825617017,-0.7463547017128324,1987-06-03,20,2.2716574720544545,-0.9693897234066723,8.484284374386448,0.22847332326886116,2.114674956750024,-1.375685937430837,4.7237823813278315,1.237161430792832
9,466703.91891778127,58157.53692158544,1823594.1167302793,105510.5999760574,-1.0609952758024113,-0.0932904185942668,0.08741480105899992,0.5393053381134737,-0.4211861263180369,1.0717135270478637,11.917252473200321,0.9647508713899542,-7.594708857409813,17.664658836367607,-3.5892230749454366,-0.32489885181482514,1987-06-03,21,-3.3527108117904247,-0.2970231672229299,-11.087408173832712,0.5035844915338566,-4.0858103798690655,-0.7361409375630531,22.03108017228962,0.9130569169105713
10,435634.22895271983,58932.92772751172,1715686.6456988072,108632.22779771716,-1.2040769911528966,-0.18711430554175168,-0.009702493665844214,0.3896113385431024,-0.6014482752817729,1.5348161079746112,11.458921786256045,0.9969360411270491,-2.964659692907075,24.540872910984135,-3.6889975445686254,-0.04378673463470888,1987-06-03,22,-5.063729547136245,0.09225319226889951,-15.470425609070096,0.03731519335468975,-5.85347256854912,-0.8658372716208576,25.7155679105074,1.358934679981306
