,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,19920993,decay,19.0,14.954168012071998,1022.8650920257247,4.837868947368421,0.9981347368421052,939.8664706517737,SON,SAt
1,19920993,incipient,38.0,9.1099638848376,1246.2430594457835,6.842694871794872,-1.7990652631578952,1777.681214170439,SON,SAt
2,19920993,intensification,77.0,13.409128175400415,3717.010330220995,5.215164675324675,-0.5280779220779219,5509.933624981047,SON,SAt
3,19920993,mature,7.0,18.381856654158746,463.22278768480044,5.118012857142857,0.7422514285714296,2851.1136944578516,SON,SAt
4,19920994,decay,19.0,17.79032618414094,1216.8583109952403,2.6763215789473684,-0.34592842105263155,1151.699705634955,SON,SAt
5,19920994,incipient,38.0,22.988791549513095,3144.866683973391,2.5540366666666663,0.37876421052631576,3598.338569025008,SON,SAt
6,19920994,intensification,60.0,12.85781642261338,2777.2883472844906,3.342449166666667,-0.11097200000000011,4098.260682499168,SON,SAt
7,19920994,mature,3.0,14.50761307567081,156.68222121724472,2.910806666666667,-0.9935999999999972,104.09955843030765,SON,SAt
8,19920995,incipient,38.0,14.273330273804705,1952.5915814564837,2.730451282051282,0.26006526315789474,1223.8836529909595,SON,SAt
9,19920995,intensification,20.0,10.793677841202683,777.1448045665932,2.70091,-2.0010120000000002,967.5779937119066,SON,SAt
10,19920996,incipient,22.0,15.523102414613867,1229.4297112374184,1.6016186956521739,0.6694800000000001,1178.948327882826,SON,SAt
11,19920996,intensification,17.0,7.4427178086244306,455.4943298878152,1.8171858823529412,-0.5021788235294117,365.61534454952846,SON,SAt
12,19920997,incipient,31.0,7.375629802166139,823.120285921741,2.4132406250000003,1.6290735483870968,589.732580000502,SON,SAt
13,19920997,intensification,17.0,5.688194096204664,348.11747868772545,3.4653841176470586,0.21417882352941175,120.14913107697724,SON,SAt
14,19920998,incipient,25.0,15.93331368940292,1433.998232046263,4.381689230769231,0.2051231999999996,2372.326496098877,SON,SAt
15,19920998,intensification,49.0,17.211964195016446,3036.190484000901,5.049068367346939,0.03237551020408188,3239.6796134297438,SON,SAt
16,19920999,decay,19.0,12.51737848380012,856.1886882919283,6.510221052631579,-3.667957894736841,777.6496466866432,SON,SAt
17,19920999,decay 2,3.0,13.37614620467319,144.46237901047044,1.7453233333333333,-8.33704,110.73835359208525,SON,SAt
18,19920999,incipient,16.0,16.12667203193117,928.8963090392356,4.9807258823529414,3.1188900000000004,2152.8404607253674,SON,SAt
19,19920999,intensification,77.0,13.831548761181653,3834.105316599554,5.87865935064935,0.590901818181818,4977.745079009312,SON,SAt
20,19920999,mature,11.0,10.742090558542566,425.3867861182856,4.461150909090909,-3.356945454545455,1881.018959065206,SON,SAt
21,19921000,incipient,16.0,6.632980043536003,382.0596505076737,1.94234125,0.6897749999999998,314.8556984866281,SON,WEDDELL
22,19921000,intensification,16.0,6.8382653445405195,393.8840838455339,1.804665294117647,-0.3467699999999999,714.9761056433558,SON,WEDDELL
23,19921001,incipient,16.0,13.929395150985592,802.33316069677,5.008419375,0.7078499999999996,717.2135143910855,SON,SAt
24,19921001,intensification,9.0,15.847410755905393,513.4561084913347,4.550338,-0.25762666666666684,1271.326309784609,SON,SAt
