,track_id,phase,Total Time (h),Mean Speed (m/s),Total Distance (km),Mean Vorticity (−1 × 10−5 s−1),Mean Growth Rate (10^−5 s^−1 day^-1),Straight Line Distance (km),Genesis Season,Genesis Region
0,19870001,decay,30.0,18.773740720140033,2027.5639977751232,2.098937333333333,0.20430399999999996,4764.696511643324,DJF,SAt
1,19870001,incipient,22.0,12.425228438702483,984.0780923452368,2.070060454545455,-2.1301745454545458,5649.443163188571,DJF,SAt
2,19870001,intensification,31.0,25.023143292938595,2792.5827914919473,2.2336606451612906,0.9234193548387098,2758.988981790357,DJF,SAt
3,19870001,intensification 2,3.0,11.90239727525183,128.54589057271977,3.3881533333333334,-3.0557599999999994,83.84232158519916,DJF,SAt
4,19870001,mature,2.0,15.15194353575388,109.09399345742793,3.305955,1.0743599999999986,52.54246867541396,DJF,SAt
5,19870001,mature 2,1.0,9.496878863793915,34.18876390965811,3.05497,-4.856400000000001,0.0,DJF,SAt
6,19870002,decay,23.0,12.378160956274735,1024.911727179548,2.769004583333333,1.7758539130434787,1835.9714769530333,DJF,SE-SAO
7,19870002,incipient,29.0,6.491611189538093,677.7242081877769,3.120451724137931,-1.1914510344827587,661.2487339464701,DJF,SE-SAO
8,19870002,intensification,31.0,11.666021074817165,1301.9279519495956,3.0685948387096773,0.1460748387096772,944.8833802832675,DJF,SE-SAO
9,19870002,intensification 2,3.0,4.531643932517425,48.94175447118819,3.7832166666666667,0.8502399999999993,24.976699441017793,DJF,SE-SAO
10,19870002,mature,2.0,5.201026303590464,37.44738938585134,3.404645,-0.708359999999999,20.851988304422427,DJF,SE-SAO
11,19870002,mature 2,1.0,5.576199027522528,20.074316499081103,3.85178,1.941360000000003,0.0,DJF,SE-SAO
12,19870003,decay,15.0,11.240186340893803,606.9700624082653,5.92804,-0.5182720000000003,820.7971769323577,DJF,SAt
13,19870003,incipient,19.0,7.439760096622498,508.87959060897884,3.4254236842105263,-3.6350652631578946,333.6402929048367,DJF,SAt
14,19870003,intensification,31.0,4.516944627934913,504.09102047753623,5.912605483870968,-0.6425574193548382,318.5697133398794,DJF,SAt
15,19870003,intensification 2,3.0,4.1844686409100245,45.192261321828255,4.798236666666667,-2.4242399999999975,33.30355054466224,DJF,SAt
16,19870003,mature,2.0,1.46998628868854,10.58390127855749,5.170425,-1.7624400000000087,6.541608914046835,DJF,SAt
17,19870003,mature 2,1.0,6.055119583042738,21.79843049895386,4.5472,-3.257999999999996,0.0,DJF,SAt
18,19870004,decay,14.0,14.366274301004276,724.0602247706155,4.213621333333333,0.09581142857142892,2055.97963851461,DJF,SAt
19,19870004,incipient,24.0,8.764619243019318,757.263102596869,3.0716466666666666,-1.15407,1091.6429588105423,DJF,SAt
20,19870004,intensification,31.0,16.672510932914623,1860.652220113272,4.407403548387097,-0.6933832258064517,1453.6921320714384,DJF,SAt
21,19870004,intensification 2,3.0,3.365573900018789,36.34819812020292,3.64338,-0.57104,31.277953185030583,DJF,SAt
22,19870004,mature,2.0,8.5261167708688,61.38804075025537,3.7034450000000003,-0.7274400000000014,31.270778435996398,DJF,SAt
23,19870004,mature 2,1.0,4.735434769181966,17.047565169055076,3.54765,-1.459920000000004,0.0,DJF,SAt
24,19870005,decay,5.0,11.141775595430726,200.55196071775305,2.4792720000000004,1.7751360000000012,170.47772586623947,DJF,AT-PEN
25,19870005,incipient,19.0,15.343043745523161,1049.4641921937844,3.186303684210526,1.1416926315789475,1317.2812967521793,DJF,AT-PEN
26,19870005,intensification,17.0,7.731127065696203,473.14497642060763,1.9456838888888892,0.9789599999999997,492.9168795219687,DJF,AT-PEN
27,19870005,intensification 2,3.0,12.624437197268621,136.34392173050114,2.6747666666666667,0.8219999999999992,94.81953440907716,DJF,AT-PEN
28,19870005,mature,2.0,1.7887927467567186,12.879307776648375,2.20172,1.4880000000000013,4.04447215831276,DJF,AT-PEN
29,19870005,mature 2,1.0,16.18371204877138,58.26136337557696,2.72276,0.3302399999999998,0.0,DJF,AT-PEN
30,19870006,decay,5.0,23.006532728790212,414.1175891182238,2.136112,-0.20572799999999844,331.84171229034257,DJF,ARG
31,19870006,incipient,11.0,21.62239638873348,856.2468969938459,2.0666825,-0.38456727272727337,2286.063639484906,DJF,ARG
