,start,end
incipient,1990-12-04 06:00:00,1990-12-04 09:00:00
intensification,1990-12-04 10:00:00,1990-12-05 13:00:00
mature,1990-12-05 14:00:00,1990-12-06 01:00:00
decay,1990-12-06 02:00:00,1990-12-08 07:00:00
