,start,end
incipient,2014-11-12 22:00:00,2014-11-13 08:00:00
intensification,2014-11-13 09:00:00,2014-11-14 11:00:00
mature,2014-11-14 12:00:00,2014-11-14 19:00:00
decay,2014-11-14 20:00:00,2014-11-15 13:00:00
