,Type of System,Total Count,Percentage
4,"incipient, intensification, mature, decay",160,67.51054852320675
6,intensification,14,5.907172995780591
7,"intensification, mature, decay",14,5.9071729957805905
2,"decay, intensification, mature, decay 2",11,4.641350210970464
5,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",8,3.375527426160337
3,"incipient, decay, intensification, mature, decay 2",7,2.9535864978902957
0,decay,6,2.5316455696202533
8,"intensification, mature, decay, intensification 2, mature 2, decay 2",6,2.5316455696202533
1,"decay, intensification",4,1.6877637130801686
