,Type of System,Total Count,Percentage
4,"incipient, intensification, mature, decay",545,64.8038049940547
3,"incipient, decay, intensification, mature, decay 2",58,6.896551724137931
5,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",56,6.658739595719382
7,"intensification, mature, decay",49,5.826397146254459
8,"intensification, mature, decay, intensification 2, mature 2, decay 2",35,4.161712247324614
2,"decay, intensification, mature, decay 2",24,2.853745541022592
6,intensification,19,2.2592152199762188
0,decay,12,1.426872770511296
1,"decay, intensification",9,1.070154577883472
