,Type of System,Total Count,Percentage
1,"incipient, intensification, mature, decay",2902,42.90360733293909
4,"intensification, mature, decay",279,4.124778237729154
2,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",206,3.0455351862803077
5,"intensification, mature, decay, intensification 2, mature 2, decay 2",175,2.58722649319929
3,intensification,140,2.069781194559432
0,"incipient, decay, intensification, mature, decay 2",94,1.3897102306327618
