,start,end
incipient,1994-10-21 01:00:00,1994-10-21 03:00:00
intensification,1994-10-21 04:00:00,1994-10-21 13:00:00
mature,1994-10-21 14:00:00,1994-10-21 16:00:00
decay,1994-10-21 17:00:00,1994-10-22 01:00:00
