,start,end
incipient,2011-08-07 11:00:00,2011-08-07 13:00:00
intensification,2011-08-07 14:00:00,2011-08-07 22:00:00
mature,2011-08-07 23:00:00,2011-08-08 02:00:00
decay,2011-08-08 03:00:00,2011-08-08 16:00:00
