,start,end
incipient,2003-12-01 21:00:00,2003-12-02 07:00:00
decay,2003-12-02 08:00:00,2003-12-02 14:00:00
intensification,2003-12-02 15:00:00,2003-12-03 03:00:00
mature,2003-12-03 04:00:00,2003-12-03 06:00:00
decay 2,2003-12-03 07:00:00,2003-12-03 14:00:00
