,start,end
incipient,1994-12-26 23:00:00,1994-12-27 05:00:00
intensification,1994-12-27 06:00:00,1994-12-27 21:00:00
mature,1994-12-27 22:00:00,1994-12-28 01:00:00
decay,1994-12-28 02:00:00,1994-12-28 08:00:00
