,start,end
incipient,1992-01-13 02:00:00,1992-01-13 07:00:00
decay,1992-01-13 08:00:00,1992-01-13 12:00:00
intensification,1992-01-13 13:00:00,1992-01-13 18:00:00
mature,1992-01-13 19:00:00,1992-01-13 20:00:00
decay 2,1992-01-13 21:00:00,1992-01-14 00:00:00
residual,1992-01-14 01:00:00,1992-01-14 08:00:00
