,start,end
incipient,1986-10-08 11:00:00,1986-10-08 14:00:00
intensification,1986-10-08 15:00:00,1986-10-08 21:00:00
mature,1986-10-08 22:00:00,1986-10-09 02:00:00
decay,1986-10-09 03:00:00,1986-10-10 05:00:00
