,start,end
incipient,1997-09-19 22:00:00,1997-09-20 19:00:00
intensification,1997-09-20 20:00:00,1997-09-23 13:00:00
mature,1997-09-23 14:00:00,1997-09-24 09:00:00
decay,1997-09-24 10:00:00,1997-09-26 11:00:00
